times,flux
299.8224555,0.999299523
299.8428882,0.999008264
299.8633209,0.998838498
299.8837537,0.999375397
299.9041865,0.999477304
299.9246192,0.999735806
299.9450519,0.999988992
299.9654848,0.999741449
299.9859174,1.000143314
300.0063502,1.000244288
300.0267828,1.000094685
300.0472157,0.99978839
300.0676485,0.999729757
300.0880811,0.999839564
300.108514,0.999805283
300.1289467,0.999850989
300.1493795,0.999986353
300.1698122,0.999825164
300.190245,0.999494017
300.2106776,0.999417045
300.2311104,1.000002953
300.2515432,1.000316214
300.2719759,1.000065271
300.2924087,0.999959298
300.3128415,0.99970206
300.3332742,1.000501644
300.3741397,1.000628905
300.3945724,1.000618055
300.4150052,1.000384765
300.4354379,1.000455869
300.4558707,1.000710313
300.4763034,1.000951296
300.4967362,1.00037074
300.517169,1.00033583
300.5376017,1.000096734
300.5580345,0.999755817
300.5784671,0.999453698
300.5989,0.999619408
300.6193327,0.999769253
300.6397655,1.000125146
300.6601982,1.000428016
300.680631,1.000105704
300.7010637,0.999922499
300.7214965,0.999942084
300.7419292,0.999945481
300.762362,1.000507574
300.8032275,1.000182082
300.8236603,1.000021407
300.8440929,0.999962999
300.8645258,0.999850042
300.8849585,0.999983996
300.9053912,0.999912778
300.9258239,0.999954588
300.9462568,1.000048678
300.9666895,0.99983066
300.9871222,0.999844883
301.0075551,0.999992453
301.0279878,0.999768791
301.0484205,0.999797801
301.0688533,0.999775628
301.0892861,0.99961522
301.1097187,0.999418949
301.1301515,0.999176381
301.1505843,0.999078676
301.171017,0.99952196
301.1914497,0.999722349
301.2118826,0.999521392
301.2323153,0.999450518
301.252748,0.999756972
301.2731808,0.999913675
301.2936135,0.999760763
301.3140463,0.999473205
301.334479,0.99954961
301.3549118,0.999460287
301.3753445,0.999458128
301.3957772,0.999407393
301.4162101,0.999220156
301.4366428,0.999582182
301.4570755,1.000367302
301.4979411,0.99971139
301.5183738,0.999309754
301.5388065,0.99975962
301.5592393,1.000078856
301.5796721,0.999741672
301.6001047,0.999658039
301.6205376,0.999613314
301.6409704,1.000290224
301.661403,1.000401891
301.6818358,1.000224366
301.7022686,0.99978036
301.7227013,0.999910302
301.743134,0.999912441
301.7635669,1.000230629
301.7839995,0.999956292
301.8044323,0.999766621
301.8248652,0.999906367
301.8657306,1.000800359
301.8861633,1.000921103
301.9065962,1.000974694
301.9270288,1.000556284
301.9474616,1.000235151
301.9678944,1.000120954
301.9883271,1.000226083
302.0087598,1.000553799
302.0291926,1.000750775
302.0496254,1.000644747
302.0700581,1.000728814
302.0904909,1.000178062
302.1109237,1.000067267
302.1313564,0.999788337
302.1517891,0.999533642
302.172222,0.999583913
302.1926546,1.000095333
302.2130874,0.999942795
302.2335201,0.999656684
302.2539529,0.999345574
302.2743857,0.999794717
302.2948183,1.000128
302.3152512,1.000347056
302.3356839,1.000054858
302.3561166,0.999486167
302.3765494,0.999095831
302.4378476,0.99956945
302.4582805,0.999139753
302.4787131,0.999151759
302.4991459,0.999384289
302.5195787,0.999249451
302.5400114,0.999788366
302.5604441,0.999891008
302.5808769,0.999895509
302.6013097,0.999591992
302.6217424,0.999598131
302.6421752,0.999817302
302.6626079,1.000075388
302.6830407,0.999735686
302.7034734,0.999295662
302.7239063,0.999388649
302.7443389,0.999782379
302.7647717,1.000185349
302.7852044,1.000060304
302.8056372,0.999800484
302.82607,1.000086941
302.8465027,1.000132757
302.8669355,1.000102705
302.907801,1.000104772
302.9282337,0.999775602
302.9486665,0.999729247
302.9690993,1.000028095
302.9895319,1.000203142
303.0099648,0.99981603
303.0303975,0.999683472
303.0508302,0.999635365
303.071263,0.999471063
303.0916958,0.999566643
303.1121285,0.999929821
303.1325612,1.000335715
303.1529941,1.000156185
303.1734268,1.000147848
303.1938595,1.000065708
303.2142923,1.000650298
303.2551577,1.000362438
303.2755906,0.999956715
303.2960233,1.00017218
303.316456,1.000482752
303.3368888,1.000363545
303.3573215,1.0003326
303.3777543,1.000217308
303.398187,1.000486365
303.4186198,1.000685969
303.4390526,1.000233511
303.4594853,0.999976927
303.479918,0.999978716
303.5003508,0.999802895
303.5207836,0.999315327
303.5412162,0.99921341
303.5616491,0.999447796
303.5820818,0.999871749
303.6025145,1.000429618
303.6229474,1.000474545
303.6433801,1.000273814
303.6638128,1.000017212
303.6842455,0.999822022
303.7046784,0.999436606
303.7251111,0.999641961
303.7455438,1.000246129
303.7659767,1.000400174
303.7864094,0.999929851
303.8068421,0.999442238
303.8272749,0.999530291
303.8477077,1.000136838
303.8681403,1.000546422
303.909006,1.000610571
303.9294386,1.000355679
303.9498714,1.000792343
303.9703042,1.001084224
303.9907369,1.000875325
304.0111696,1.000443155
304.0316024,1.000312303
304.0520353,1.000345479
304.0724679,1.000307672
304.0929007,1.000021371
304.1133335,0.999775067
304.1337662,0.999844647
304.1541989,0.999573985
304.1746318,0.99952083
304.1950645,0.999763234
304.2154972,0.999952587
304.23593,0.999863004
304.2563627,1.000080612
304.2972282,1.000186233
304.317661,1.000409382
304.3380938,1.000573179
304.3585265,1.000598051
304.3789593,1.000225065
304.399392,0.999544115
304.4198248,0.999617026
304.4402574,0.999630359
304.4606903,0.999800546
304.481123,0.999935181
304.5015557,1.000082965
304.5219886,1.000473268
304.5424212,1.000786172
304.562854,1.000560984
304.5832869,1.000125556
304.6037196,0.999857531
304.6241523,1.000067916
304.644585,1.000055015
304.6650179,0.999737624
304.6854505,0.99944675
304.7058833,0.999588195
304.7263162,0.999943789
304.7467488,1.000279922
304.7671816,1.000245687
304.7876143,1.000168618
304.8080471,0.999969576
304.8284798,0.999703671
304.8489126,0.999705181
304.8897781,0.999731992
304.9102109,0.999712724
304.9306437,0.999525821
304.9510764,0.999662972
304.9715092,0.999727064
305.0123747,0.999758483
305.0328074,0.999716351
305.0532402,1.000074592
305.0736729,1.000263893
305.0941057,1.000150216
305.1145385,0.999526571
305.1349712,0.999673458
305.155404,1.000024389
305.1758367,0.999836112
305.1962694,0.999570648
305.2167023,0.999527819
305.237135,0.999233967
305.2575677,0.99925776
305.2780005,0.999277192
305.2984333,0.999098864
305.318866,0.999416575
305.3392987,0.999534572
305.3597316,0.99973192
305.4210299,1.000094109
305.4414625,1.000744878
305.4618953,1.00067401
305.4823281,1.000599122
305.5027608,1.000415088
305.5231935,1.000003408
305.5436262,1.00015606
305.5640591,1.000538643
305.5844918,1.000857199
305.6049245,1.000558157
305.6253573,1.000190303
305.6457901,1.000174033
305.6662229,1.000366713
305.6866556,1.000472968
305.7070884,1.000287
305.7275211,1.000186373
305.7479538,1.000470271
305.7683867,1.00047619
305.7888194,1.000168141
305.8092521,0.999997181
305.8296849,1.000113228
305.8501177,0.999852357
305.8705504,0.999923283
305.8909831,1.000101512
305.911416,1.000292571
305.9318487,1.000281637
305.9522814,1.000019787
305.9727143,0.999722498
305.993147,0.999577413
306.0135797,0.999733691
306.0340125,0.999926606
306.0544453,1.00007886
306.074878,0.999556631
306.0953107,0.999462963
306.1157436,0.999535194
306.1361762,0.999914006
306.156609,1.000311191
306.1770419,1.000167613
306.1974745,0.999861286
306.2179073,0.999948084
306.2383401,1.00044758
306.2792056,1.000126736
306.2996383,0.999789537
306.3200712,0.999759686
306.3405038,0.99988541
306.3609366,1.000355014
306.3813694,1.000765697
306.4018021,1.000814785
306.4222349,1.000445743
306.4426677,1.000096491
306.4631004,1.000087208
306.4835332,1.000409306
306.5039658,1.000578873
306.5243987,1.000673973
306.5448315,1.000465855
306.5652641,1.000118796
306.585697,1.000164657
306.6061297,1.000242592
306.6265624,1.000328467
306.6469952,1.000433046
306.667428,1.000304857
306.6878607,0.999822997
306.7082934,0.999913232
306.7287263,1.000006947
306.749159,1.000393127
306.8104574,1.000607118
306.83089,1.00075087
306.8513228,1.00094573
306.8717556,1.000785184
306.8921883,1.000418833
306.9126211,1.000080318
306.9330539,0.999936529
306.9534866,1.000142942
306.9739193,1.000297496
306.9943522,1.000134145
307.0147849,1.000162696
307.0352176,1.000445449
307.0556504,1.000312553
307.0760832,1.000410593
307.0965159,1.000122556
307.1169487,0.999656212
307.1373815,0.999744801
307.1578142,0.999706616
307.178247,0.999673324
307.1986798,0.999505212
307.2191125,0.999889752
307.2395453,1.000263205
307.259978,1.000395183
307.2804108,0.999815224
307.3008435,0.999724862
307.3212763,0.999888921
307.3417091,1.000193458
307.3621418,1.000093861
307.3825746,1.000042433
307.4030074,0.999885434
307.4234401,0.99996568
307.4438729,0.999878271
307.4643055,1.000156299
307.4847384,1.000026057
307.5051712,1.000233421
307.5256038,0.99959575
307.5460367,0.999741903
307.5664694,1.000153357
307.5869021,1.000666586
307.6073349,1.000235726
307.6277677,0.999778339
307.6482004,0.999740432
307.6686332,0.999897916
307.689066,1.000202733
307.7094987,1.000233229
307.7299315,1.000230677
307.7503643,1.000312288
307.770797,1.000116426
307.7912298,1.000047458
307.8116624,0.999662084
307.8320953,0.999867011
307.852528,0.999932002
307.8729608,1.00053663
307.9138263,1.000311959
307.9342591,0.999636398
307.954692,0.999920504
307.9751246,1.000958781
307.9955574,1.000755998
308.0159901,1.000052618
308.0364229,0.999312269
308.0568557,0.999728507
308.0772883,1.00065003
308.0977212,1.000765959
308.118154,1.000449356
308.1385867,0.999654438
308.1590195,0.999640991
308.1794523,0.999723555
308.199885,0.999943885
308.2203177,0.999540298
308.2611833,0.999277333
308.281616,0.999476237
308.3020489,0.999497683
308.3224816,0.999275343
308.3429143,0.999288087
308.4042126,0.999394045
308.4246453,0.999514097
308.4450782,0.999552159
308.4655109,0.999514538
308.4859436,0.999548247
308.5063765,0.999513882
308.5268092,0.999568133
308.5472419,0.99938392
308.5676748,0.999267226
308.5881075,0.999387467
308.6085402,0.999704955
308.6289729,0.999540839
308.6494058,0.999835161
308.6698385,0.999960287
308.6902713,1.000149026
308.7107041,0.999639664
308.7311368,0.999619405
308.7515696,0.999581419
308.7720024,0.999754385
308.7924351,1.00004305
308.8128679,1.000071287
308.8333006,0.999681313
308.8537334,0.999636043
308.8741662,0.999998441
308.8945989,1.000267329
308.9150317,1.000242079
308.9354645,1.000072424
308.9558972,1.000287711
308.97633,1.000477774
308.9967628,1.000236139
309.0171956,1.000122604
309.0376282,0.999914899
309.0580611,0.999846273
309.0784939,1.000148127
309.0989265,1.000377669
309.1193594,1.001113953
309.1397922,1.00054099
309.1602248,1.000540229
309.1806577,1.000635164
309.2010905,1.000702916
309.2419559,0.999890304
309.2828214,0.999959279
309.3032542,1.000188749
309.3236871,1.000210304
309.3441198,0.999965764
309.3645525,0.999975361
309.3849854,1.000023127
309.4054181,1.000227378
309.4258508,1.000333543
309.4462836,1.000284968
309.4667163,0.99989091
309.4871491,1.000103761
309.5075819,1.000374249
309.5280146,1.000293167
309.5484474,1.000086051
309.5688802,0.999735394
309.5893129,0.999679332
309.6097457,0.999737128
309.6301785,0.999913458
309.6506111,0.999750064
309.671044,0.999547303
309.6914768,0.999775722
309.7119094,0.999995876
309.7527751,1.000084382
309.7732078,1.000108029
309.7936406,0.999723763
309.8140734,0.999699558
309.8345062,1.00022997
309.8549388,1.000601177
309.8753717,1.000525649
309.8958045,1.000221317
309.9162371,1.000258024
309.93667,0.999841355
309.9571028,0.999792913
309.9775354,0.999961317
309.9979683,0.999998896
310.0184011,0.999611371
310.0388338,0.99946244
310.0592665,0.999622248
310.1001321,0.999655301
310.1205648,0.999637514
310.1614305,0.999346796
310.1818631,0.999587281
310.202296,0.999784806
310.2227288,0.999856394
310.2431614,0.999876104
310.2635942,1.000234138
310.2840271,1.000384782
310.3044598,1.000480617
310.3248925,1.000160583
310.3453254,0.999945494
310.3657581,0.999891026
310.3861908,1.000025239
310.4066237,1.000120299
310.4270564,1.000003505
310.4474891,1.000071811
310.4679219,0.999922064
310.4883547,1.000414295
310.5087875,1.000659114
310.5292202,1.00031699
310.549653,1.000091235
310.5700858,1.000018498
310.5905185,1.000093341
310.6109513,1.000114459
310.6313841,0.999740139
310.6518168,0.999808016
310.6722495,0.999863817
310.6926824,1.000242296
310.7131152,1.000156059
310.7335478,1.000211313
310.7539807,1.000139427
310.7744135,1.000336603
310.7948462,1.000022294
310.815279,0.999789004
310.8357118,0.999988127
310.8765772,1.000189732
310.8970101,0.999919238
310.9174428,1.000142288
310.9378756,0.999838949
310.9583084,0.999961613
310.9787411,1.000148009
310.9991739,0.999947877
311.0196067,0.999717617
311.0400395,0.999948928
311.0604722,1.000247887
311.080905,1.000016539
311.1013378,0.99996171
311.1217705,0.99984554
311.1422033,0.999898056
311.1626361,0.999952855
311.1830688,1.00025443
311.2239345,0.99925325
311.2443671,0.999416797
311.2647999,0.999595132
311.2852327,0.999846985
311.3056655,0.999798654
311.3260982,0.999946741
311.3669639,1.000243455
311.3873966,1.000150959
311.4078293,0.999469511
311.4282622,0.999298694
311.4486949,0.999612299
311.4691276,0.999780918
311.4895603,0.999892215
311.5099932,0.99989116
311.530426,0.999702273
311.5508586,0.999587889
311.5712915,0.999736492
311.5917243,0.999923266
311.612157,1.000251976
311.6530226,0.999666444
311.6734553,0.999579564
311.6938881,0.999995064
311.7143209,0.999723277
311.7347536,0.999830099
311.7551864,1.000151948
311.7756193,1.000223092
311.7960519,0.999853299
311.8164847,1.000078669
311.8369176,1.000451528
311.877783,0.999959057
311.8982158,0.999800265
311.9186487,0.999738814
311.9390814,1.000084688
311.9595141,0.99981668
311.979947,0.99940107
312.0003797,0.999723876
312.0208125,1.000100956
312.0412453,1.000346429
312.061678,1.000110501
312.0821108,1.000008249
312.1025436,0.999825185
312.1229763,1.000183024
312.1434091,1.000216734
312.1638419,0.999891289
312.1842747,0.999800782
312.2047074,0.999839601
312.2251402,0.999681005
312.2455731,0.999795527
312.2660058,1.000078751
312.2864385,1.000033493
312.3068714,1.000103095
312.3273041,1.000037715
312.3477369,1.000082843
312.3681696,1.000196279
312.3886024,1.000352897
312.4090352,1.000558028
312.429468,1.000186458
312.4499008,0.999898964
312.4703335,0.999937125
312.4907663,1.000003236
312.5111991,1.000320391
312.5316319,1.000247384
312.5520645,0.999910062
312.5724973,0.999912976
312.5929302,0.999995183
312.6133629,0.999789251
312.6337956,0.999825443
312.6542285,1.000385915
312.6746612,1.000495852
312.695094,1.0001459
312.7155269,0.999616254
312.7359596,0.999863463
312.7563923,1.000023325
312.7768251,1.000048308
312.797258,1.000155851
312.8176906,0.999723879
312.8381234,0.999379143
312.8585563,0.999575989
312.878989,0.999593137
312.8994218,1.000097811
312.9198546,1.000190449
312.9402873,0.999997009
312.9607201,0.999851645
312.9811529,1.000219589
313.0015856,1.000524773
313.0220184,1.000227566
313.0424512,0.999848562
313.062884,0.999970252
313.0833168,1.000213772
313.1037495,1.000276836
313.1241824,1.000274746
313.1446151,1.000259058
313.1650479,1.000083141
313.1854806,0.999844785
313.2059134,0.999866951
313.2263462,1.000106347
313.246779,0.999865494
313.2672118,0.999803469
313.2876446,0.999954101
313.3080773,1.000121595
313.3285101,1.000175855
313.3489429,1.000414059
313.3693757,1.000402836
313.3898084,1.000342228
313.4102412,0.999854556
313.430674,0.999370033
313.4511067,0.999441687
313.4715396,1.000205927
313.4919724,1.00047685
313.512405,1.000288182
313.5328379,0.999616424
313.5532707,0.999841113
313.5737034,1.000521477
313.5941363,1.000627702
313.614569,1.000156306
313.6554345,0.99985999
313.6758674,1.000026152
313.6963001,1.00007233
313.7167328,0.999958387
313.7371657,1.000028176
313.7575984,1.000219804
313.7780312,1.000334635
313.7984641,1.000480364
313.8188968,0.999737242
313.8393295,0.9990843
313.8597623,0.99891826
313.8801951,0.999566884
313.9006279,0.99978081
313.9210607,0.999678616
313.9414935,0.999171969
313.9619262,0.998741793
314.0027919,0.99989923
314.0232246,1.000149475
314.0436574,0.999763338
314.06409,1.000069606
314.0845229,1.000546553
314.1049557,1.000564111
314.1253885,1.000234543
314.1458213,1.000139187
314.1662541,1.000030777
314.1866868,0.999874824
314.2071196,0.999852674
314.2275524,0.999894816
314.2479852,0.999848734
314.2684179,0.999659381
314.2888508,0.999504946
314.3092835,0.999353987
314.3501491,0.999983147
314.3705819,1.000222172
314.3910146,1.000101878
314.4318802,1.000240297
314.452313,1.000182334
314.4727457,1.000186922
314.4931786,0.999887015
314.5136113,0.999703618
314.5340441,0.999706678
314.5544769,0.999720615
314.5749096,0.99960422
314.5953424,0.999664818
314.6157753,0.999688207
314.636208,0.999646105
314.6566408,0.999551347
314.6770736,0.999789699
314.6975063,1.000272065
314.7179391,1.000441889
314.7383719,1.000046019
314.7588047,0.999624369
314.7792375,0.999966853
314.7996703,1.000548461
314.8201032,1.000546969
314.8405358,0.999737286
314.8609686,0.99929651
314.8814015,0.999383146
314.9018342,0.999968587
314.922267,0.999821225
314.9426998,0.999521885
314.9631326,0.999184901
314.9835653,0.99948945
315.0039981,0.999776919
315.0244309,0.999825485
315.0448637,0.999988824
315.0652965,1.0001031
315.0857294,1.000202365
315.1061621,1.000099283
315.1265948,1.000233696
315.1470275,1.000014973
315.1674604,1.000247737
315.1878932,1.000516405
315.2083259,1.000579135
315.2287588,1.000679623
315.2491916,1.000604525
315.2696243,1.000774869
315.2900571,1.000612637
315.3104899,1.000504914
315.3309227,1.000369452
315.3513554,1.000327123
315.3717883,1.000328749
315.3922211,1.000470612
315.4126538,1.000887182
315.4330867,1.000415016
315.4535195,0.999802829
315.4739521,1.000091671
315.494385,1.00024941
315.5148178,1.00021817
315.5352505,1.000217935
315.5556833,1.000091605
315.5761162,1.000023041
315.5965489,1.000326336
315.6169817,1.000167143
315.6374144,0.999751734
315.6578472,1.000044364
315.67828,1.000297825
315.6987129,1.000235338
315.7191456,0.999816214
315.7395784,0.9998388
315.7600111,1.000081805
315.780444,1.000412171
315.8008768,1.000793237
315.8213096,1.000704627
315.8417423,1.000264819
315.8621751,1.000199274
315.8826079,1.000503533
315.9030407,1.0004579
315.9234735,1.000201635
315.9439063,1.000144036
315.964339,1.000400322
316.0052047,1.000843705
316.0460702,1.000502124
316.066503,1.000268942
316.0869357,1.000155004
316.1073686,1.000249634
316.1482342,1.000085738
316.1686669,1.000254145
316.1890998,1.000712946
316.2095326,1.000970798
316.2299653,1.001006053
316.2503982,1.000280039
316.270831,0.999755746
316.2912636,0.999512375
316.3116965,1.000047254
316.3321293,1.000086762
316.352562,0.999842081
316.3729949,0.999474344
316.3934277,0.999851242
316.4138604,0.999784335
316.4547261,0.999638874
316.4751589,0.999910552
316.4955916,1.000010751
316.5160245,1.000280242
316.5364572,1.000455619
316.5568899,1.00024812
316.5773228,1.000071519
316.5977555,0.99988175
316.6181883,1.000182464
316.6590539,1.000430934
316.6794867,1.000316236
316.6999195,1.0003741
316.7203523,0.999966063
316.7407851,0.999920671
316.7612179,0.999922498
316.7816507,1.000070555
316.8020835,0.999885556
316.8225163,1.000209327
316.8633819,1.000413919
316.8838146,1.000376231
316.9042473,0.999965658
316.9246802,0.99984994
316.945113,0.999734647
316.9655457,0.999779618
316.9859786,0.99998627
317.0064114,1.00009597
317.0268442,1.000209148
317.0472769,1.000322976
317.0677098,1.000088833
317.1085753,0.999952822
317.1290082,0.999996225
317.149441,1.000293364
317.1698737,1.000304119
317.1903066,1.000223583
317.2107394,1.00017852
317.2311721,0.999774497
317.2516049,0.999794388
317.2720378,1.000250055
317.2924706,1.000708337
317.3333361,1.000009312
317.3537689,0.999153612
317.3742016,0.999253031
317.3946345,0.999551346
317.4150673,1.000132566
317.4355,1.000274634
317.4559328,0.999747089
317.4763657,0.999341628
317.5172312,0.999643607
317.537664,0.999808086
317.5580968,0.999888345
317.5785296,0.999438584
317.5989624,0.999259757
317.6193952,0.999162857
317.639828,0.999287163
317.6602607,0.999151727
317.6806936,0.999196582
317.7011264,0.999403014
317.7215591,0.999780712
317.741992,0.999663749
317.7624248,1.000002816
317.7828575,1.000307604
317.8032904,1.000399877
317.8237232,1.000257221
317.8441559,1.000282898
317.8645887,1.000007378
317.8850216,1.000022384
317.9054544,0.999767092
317.9258871,0.999886873
317.94632,0.999940054
317.9667528,0.99999889
317.9871855,0.999987755
318.0076184,1.000235485
318.0280512,1.000261995
318.0484839,0.999872071
318.0689168,0.999493786
318.0893496,0.999675018
318.1097823,1.000006629
318.1302151,0.999932468
318.150648,1.000035672
318.1710808,1.000365536
318.2119464,1.00009162
318.2323792,0.999914939
318.2732448,1.000196824
318.2936776,1.000714479
318.3141103,1.00057151
318.3345431,0.999785542
318.354976,0.999879778
318.3754087,1.000167048
318.3958415,1.000406215
318.4162744,1.000411751
318.4367071,1.000054596
318.4571399,0.999667401
318.4775727,0.999943109
318.5184383,1.000203641
318.5388711,1.00017791
318.5593039,0.999969472
318.5797367,0.99951434
318.6001694,0.999618957
318.6206023,1.000143494
318.6410351,1.000493372
318.6614678,1.000288596
318.6819007,0.999985984
318.7023335,0.999743539
318.743199,0.999738403
318.763632,0.999517479
318.7840648,0.999625612
318.8044975,1.000008612
318.8249304,1.000068847
318.8453632,1.00001939
318.8657959,0.999734987
318.8862288,0.99959868
318.9066616,0.999985021
318.9270943,0.999686879
318.9475271,0.999422027
318.96796,0.999369581
318.9883927,0.999837065
319.0088255,0.999838355
319.0292584,0.999908627
319.0496912,0.999761141
319.0701239,1.000067212
319.0905568,1.000184909
319.1109896,1.000490425
319.1314223,0.999979021
319.1518551,0.999897451
319.172288,1.000001306
319.1927208,0.999640271
319.2131536,0.999637466
319.2540192,0.999382189
319.274452,0.999192067
319.2948849,0.999324803
319.3153176,0.999525755
319.3357504,0.999727021
319.3561832,1.000035574
319.3766161,0.999951596
319.3970488,0.999978606
319.4174816,0.999851845
319.4583472,0.999853821
319.47878,1.000196828
319.4992129,1.000373658
319.5196457,1.000522079
319.5400785,1.000354803
319.5605113,1.000187629
319.5809441,1.000301972
319.6013769,1.000766609
319.6218096,1.000616722
319.6422425,1.000029474
319.6626753,0.999941389
319.683108,1.000329286
319.7035409,1.000370252
319.7239737,1.000029138
319.7648394,1.00036951
319.7852722,1.000345273
319.8057049,1.000226681
319.8261377,1.000301026
319.8465706,1.0001834
319.8670033,0.999574864
319.8874361,0.999538295
319.907869,1.000023961
319.9283018,1.0005032
319.9487345,1.00020456
319.9691674,0.99988045
319.9896003,1.000015244
320.010033,1.000008233
320.0304658,0.999852452
320.0508987,1.000044684
320.0713314,0.999850692
320.0917642,1.000099173
320.1121971,1.000149043
320.1326298,1.000256256
320.1530626,1.000002386
320.1734956,0.999547729
320.1939284,0.999096763
320.2143611,0.999245737
320.2347939,0.999856444
320.2552268,0.999881992
320.2756595,0.999997536
320.4186892,1.000059616
320.4391221,0.999857475
320.4595548,1.000144389
320.4799876,1.000076089
320.5004204,1.00005784
320.5208533,0.99972094
320.5412861,0.99956196
320.5617189,0.999689615
320.5821517,0.999705279
320.6025845,0.999724087
320.6230172,0.99965245
320.6434501,0.999770702
320.6638829,0.99985205
320.6843157,0.99969397
320.7047485,1.000226813
320.7251814,1.000521756
320.7456141,0.999991031
320.7660469,0.999803645
320.7864798,0.99992314
320.8069126,1.000406867
320.8273454,1.000434498
320.8477783,1.000385948
320.8682111,1.000142703
320.9090766,0.999931633
320.9295095,1.000160565
320.9499423,0.999965506
320.9703751,0.999290188
320.990808,0.998987807
321.0112407,0.999350887
321.0316735,0.999589569
321.0521064,0.999995184
321.0725392,1.000077689
321.092972,0.999731851
321.1134048,0.999973782
321.1338377,1.000192425
321.1542704,1.000141178
321.1747032,1.000160993
321.1951361,1.000070998
321.2155689,0.999708387
321.2360017,0.99976029
321.2564346,0.999874873
321.2768673,1.000088049
321.2973001,1.000430397
321.317733,1.000238294
321.3381658,0.999900577
321.3585986,1.000119614
321.3790314,1.000302953
321.3994643,0.999848995
321.419897,0.999976492
321.4403299,1.000193652
325.0160774,0.999578342
325.0365102,0.999885174
325.056943,1.000167514
325.0773759,1.00005049
325.0978088,0.999971452
325.1182415,1.000047954
325.1386744,1.000157217
325.1591073,1.000087535
325.17954,0.999773384
325.199973,0.999520839
325.2204058,0.999916254
325.2408386,1.000132723
325.2612714,1.000129867
325.3021372,0.999614532
325.3225699,0.99950162
325.3430029,0.999883401
325.3634357,1.000226646
325.3838684,1.000645428
325.4043014,1.000336699
325.445167,0.999654054
325.4655999,0.999543644
325.4860327,0.999811788
325.5064655,1.000033017
325.5268983,0.999903879
325.5473312,0.999577623
325.567764,0.999508884
325.5881969,0.999920894
325.6086297,1.00010651
325.6290626,0.99989899
325.6494954,0.99992526
325.6699283,0.999807641
325.6903611,0.999892139
325.710794,0.99979966
325.7312267,1.000152987
325.7516596,1.000358834
325.7720925,1.000178954
325.7925252,1.000055563
325.8129582,1.000159427
325.833391,1.000336322
325.8538238,1.00035486
325.8742567,0.999840858
325.9355552,0.999738896
325.9559881,0.999979793
325.9764209,0.999768255
325.9968537,0.999823258
326.0172866,0.999860736
326.0377195,0.999742579
326.0581522,0.999682541
326.0785852,0.999681601
326.099018,0.999708193
326.1194508,0.999996202
326.1398837,0.999912757
326.1603166,1.000024234
326.1807494,1.000040918
326.2011822,1.000068813
326.2216151,1.000002783
326.242048,0.999937299
326.2624807,0.999700952
326.2829137,0.999668128
326.3237793,1.000450512
326.3442122,1.000157045
326.3646451,0.999671168
326.3850778,0.999914247
326.4055107,1.000386198
326.4259436,1.000511197
326.4463764,1.000236248
326.4668092,1.000290959
326.4872421,1.00053167
326.5076749,1.000087304
326.5281078,0.999592448
326.5485407,0.999761239
326.5689735,1.00022017
326.5894063,1.000624691
326.6098391,1.000446659
326.630272,0.999735592
326.6507049,0.999575093
326.6711376,0.999825531
326.6915706,1.000199273
326.7120034,1.000093851
326.7324362,0.999967103
326.7528691,0.999998922
326.773302,1.000378011
326.7937348,1.000659705
326.8141676,1.000544514
326.8346005,1.000293189
326.8550334,1.000140682
326.8754661,1.000281139
326.8958991,1.000537281
326.9163319,1.000511898
326.9367647,1.000705371
326.9776305,1.000421543
326.9980633,1.000076685
327.0184962,1.000058308
327.0389291,1.000223198
327.0593619,1.000175996
327.0797947,0.999881008
327.1002276,0.999680049
327.1206605,0.999847239
327.1410932,1.000162977
327.1615262,1.00077537
327.181959,1.000760301
327.2023918,1.000533693
327.2228248,1.000293276
327.2432576,1.00017823
327.2636904,1.000061775
327.3045562,0.999742584
327.3249889,0.999957501
327.3454218,1.000274277
327.3658548,1.00017678
327.3862875,1.000197252
327.4067204,1.000104232
327.4475861,1.000710854
327.4680189,1.000953458
327.4884518,1.000431514
327.5088846,0.999746247
327.5293175,0.999679403
327.5497503,1.000193
327.5701832,1.00037993
327.5906161,1.000175669
327.6314818,1.000006897
327.6519147,1.000325092
327.6927804,1.000258547
327.7132132,0.999804164
327.7336461,0.999919767
327.7540789,1.000150829
327.7745118,1.000536198
327.7949447,1.000417868
327.8153774,1.000063416
327.8358104,1.000071217
327.8562432,0.999989688
327.876676,0.999884444
327.897109,1.000344499
327.9175418,1.000463755
327.9379747,1.000489113
327.9788404,1.000473253
327.9992733,1.000343355
328.019706,1.000109546
328.040139,1.000004139
328.0605719,1.000207436
328.0810046,1.00012097
328.1014376,0.999693272
328.1218704,0.999673842
328.1423032,1.000268549
328.1627361,1.000581327
328.183169,1.000504892
328.2036018,0.999648068
328.2240347,0.999532147
328.2444676,1.000037214
328.2853332,1.00010506
328.3057662,0.999671872
328.3261991,0.999747599
328.3466318,1.000296982
328.3670647,1.00073125
328.3874977,1.000567942
328.4283633,1.000304791
328.4487962,1.000544433
328.469229,1.000878426
328.4896619,1.001089154
328.5100947,1.000722011
328.5305276,0.999970892
328.5509605,0.999763279
328.5713933,1.000055211
328.5918262,1.000611118
328.6122591,1.00071058
328.6326918,1.000511698
328.6531248,1.000492684
328.6735577,1.000170977
328.6939904,0.999983329
328.7144234,0.999940726
328.7348563,1.000084733
328.7552891,1.000435914
328.775722,1.000345895
328.7961549,1.000458483
328.8165877,1.000364893
328.8370205,0.999976881
